Winners,Joint Probability
000000001010010,4.96390814468061e-06
000000001010011,1.9958861199531315e-07
000000001010100,0.00013073819497490678
000000001010101,9.699497057603211e-05
000000001010110,2.8901150587049473e-05
000000001010111,3.003972902469376e-06
000000001011000,6.540496577856185e-05
000000001011001,4.852409605651676e-05
000000001011010,5.935805194434726e-06
000000001011011,2.386666081042127e-07
000000001011100,0.0003222520782382828
000000001011101,0.0002390795654841855
000000001011110,0.00015212873769230459
000000001011111,3.8285893106673364e-05
000000001100000,0.00058112564539254
000000001100001,0.00018101248880962855
000000001100010,0.0011209299141867828
000000001100011,0.0009476806102253278
000000001100100,0.00019896666013164915
000000001100101,6.197532431431678e-05
000000001100110,7.887530352989766e-05
000000001100111,8.198264417335395e-06
000000001101000,0.0012176076800568209
000000001101001,0.00037926771655710583
000000001101010,0.002348636449174991
000000001101011,0.00198563460139821
000000001101100,0.0007446128699906745
000000001101101,0.0002319364665203306
000000001101110,0.0006303680000630217
000000001101111,0.0001586432795958258
000000001110000,2.8477484129059292e-05
000000001110001,8.87033693678371e-06
000000001110010,4.6346679071730095e-06
000000001110011,1.8635053423443278e-07
000000001110100,6.232211209913983e-05
000000001110101,1.941246391099776e-05
000000001110110,2.470602615127295e-05
000000001110111,2.56793351055649e-06
000000001111000,3.405316804640004e-05
000000001111001,1.0607084283412898e-05
000000001111010,5.5421021171308494e-06
000000001111011,2.228366111648918e-07
000000001111100,0.0001331100839875973
000000001111101,4.1461924420799235e-05
000000001111110,0.00011268719735200575
000000001111111,2.835973043459847e-05
000000010000000,4.342399552647231e-06
000000010000001,2.2752667888931968e-07
000000010000010,3.9956727177331596e-05
000000010000011,3.378107329885285e-05
000000010000100,3.0659554603733363e-06
000000010000101,1.6064543464132748e-07
000000010000110,5.798000979434874e-06
000000010000111,6.026416760901481e-07
000000010001000,9.098443834133439e-06
000000010001001,4.76726907218702e-07
000000010001010,8.371961944338343e-05
000000010001011,7.0780036323232e-05
000000010001100,7.99730587323196e-06
000000010001101,4.1903109636450805e-07
000000010001110,3.22967659530708e-05
000000010001111,8.128053566522595e-06
000000010010000,6.271711112727305e-07
000000010010001,3.286159145724306e-08
000000010010010,4.8691679765286e-07
000000010010011,1.957793032590253e-08
000000010010100,9.603459180846087e-07
000000010010101,5.0318796019933316e-08
000000010010110,1.8161015858243513e-06
000000010010111,1.8876480143986434e-07
000000010011000,7.499666455515375e-07
000000010011001,3.9295651648655926e-08
000000010011010,5.822515591596094e-07
000000010011011,2.3411146447040207e-08
000000010011100,1.4296315566956867e-06
000000010011101,7.490773619208756e-08
000000010011110,5.7735037921045705e-06
000000010011111,1.453004556460409e-06
000000010100000,1.869559853837803e-05
000000010100001,2.165621447811464e-06
000000010100010,8.250491050948445e-05
000000010100011,6.975307104274996e-05
000000010100100,1.0053244105033435e-05
000000010100101,1.16452656004847e-06
000000010100110,9.117986978404064e-06
000000010100111,9.47719563125902e-07
000000010101000,3.917208704188498e-05
000000010101001,4.537533884208201e-06
000000010101010,0.00017286900599764612
000000010101011,0.0001461506228172591
000000010101100,3.050055770286044e-05
000000010101101,3.53305949504285e-06
000000010101110,5.907495600228356e-05
000000010101111,1.4867259697897766e-05
000000010110000,1.7156620528660416e-06
000000010110001,1.9873525478501678e-07
000000010110010,6.388233088060362e-07
000000010110011,2.5685781001302927e-08
000000010110100,3.1489667950366746e-06
000000010110101,3.6476339689144736e-07
000000010110110,2.8560172151987827e-06
000000010110111,2.96853175364153e-07
000000010111000,2.0515761832156246e-06
000000010111001,2.376461697693468e-07
000000010111010,7.639002584687901e-07
000000010111011,3.0714869785419204e-08
000000010111100,5.452406157775862e-06
000000010111101,6.315843642673295e-07
000000010111110,1.0560484074262725e-05
000000010111111,2.6577329869108713e-06
000000011000000,5.398506750488158e-06
000000011000001,2.828630339074487e-07
000000011000010,4.9674531046489795e-05
000000011000011,4.1996907477437646e-05
000000011000100,3.81162098255819e-06
000000011000101,1.997157223401096e-07
000000011000110,7.208122386558037e-06
000000011000111,7.492090760084093e-07
000000011001000,1.1311260021561859e-05
000000011001001,5.926708022965248e-07
000000011001010,0.00010408091775844967
000000011001011,8.799432186239605e-05
000000011001100,9.942316274429818e-06
000000011001101,5.209428968850171e-07
000000011001110,4.0151604407360046e-05
000000011001111,1.0104862879430722e-05
000000011010000,7.797042710758703e-07
000000011010001,4.085380010818239e-08
000000011010010,6.05338957685865e-07
000000011010011,2.4339443605676384e-08
000000011010100,1.1939099243925984e-06
000000011010101,6.255674004582203e-08
000000011010110,2.2577923914597198e-06
000000011010111,2.3467394984563966e-07
000000011011000,9.323646867508428e-07
000000011011001,4.885267652553433e-08
000000011011010,7.23859915352373e-07
000000011011011,2.9104929336584412e-08
000000011011100,1.7773296805052306e-06
000000011011101,9.31259122045195e-08
000000011011110,7.177667282285105e-06
000000011011111,1.806387185573388e-06
000000011100000,0.00011881004683958008
000000011100001,3.70076633935058e-05
000000011100010,0.00022917201583567861
000000011100011,0.00019375152100502773
000000011100100,4.067836000214404e-05
000000011100101,1.267073866566045e-05
000000011100110,1.612590767792251e-05
000000011100111,1.676119763685419e-06
000000011101000,0.0002489376035058052
000000011101001,7.754057238078443e-05
000000011101010,0.0004801743112664352
000000011101011,0.00040595926521029183
000000011101100,0.00015223470287770204
000000011101101,4.741897500061854e-05
000000011101110,0.00012887755377422795
000000011101111,3.243432057938673e-05
000000011110000,5.822168149129778e-06
000000011110001,1.8135237281263832e-06
000000011110010,9.475491496596622e-07
000000011110011,3.8099016755693746e-08
000000011110100,1.274163877699591e-05
000000011110101,3.968841789763679e-06
000000011110110,5.05110064841463e-06
000000011110111,5.25009183623374e-07
000000011111000,6.962106254828891e-06
000000011111001,2.1685984615123945e-06
000000011111010,1.133072369713224e-06
000000011111011,4.5558526662836467e-08
000000011111100,2.7214106688931683e-05
000000011111101,8.476812581841568e-06
000000011111110,2.3038685870710797e-05
000000011111111,5.798093627440112e-06
000000100000000,0.003960240876185203
000000100000001,0.0008746006068658474
000000100000010,0.00440180199069926
000000100000011,0.0011077849977332666
000000100000100,0.0009136939516606376
000000100000101,0.00020178502005206733
000000100000110,0.00015158704390539046
000000100000111,4.690124843202573e-06
000000100001000,0.008297723123991315
000000100001001,0.0018325131997622946
000000100001010,0.00922290721887598
000000100001011,0.002321094468616388
000000100001100,0.003946166690796803
000000100001101,0.0008714923890915553
000000100001110,0.0015203469880744835
000000100001111,0.00011389684134668508
000000100010000,0.0001197332961412334
000000100010001,2.6442536386333114e-05
000000100010010,7.82841264501416e-06
000000100010011,9.369732075242457e-08
000000100010100,0.0002861953698274018
000000100010101,6.320490393361001e-05
000000100010110,4.748144607140756e-05
000000100010111,1.469082740010954e-06
000000100011000,0.00014317620319858953
000000100011001,3.161979236143267e-05
000000100011010,9.361158806342782e-06
000000100011011,1.1204257351596173e-07
000000100011100,0.0007054331194243256
000000100011101,0.00015579159289575746
000000100011110,0.0002717835313206708
000000100011111,2.0360671603445645e-05
000000100100000,0.00018813722136631794
000000100100001,6.487230617432578e-06
000000100100010,0.0011348781281344455
000000100100011,0.00028561052206785764
000000100100100,0.0001011676308600493
000000100100101,3.488399305794814e-06
000000100100110,9.108954104353271e-05
000000100100111,2.818323442409982e-06
000000100101000,0.00039419586359063766
000000100101001,1.3592416519064637e-05
000000100101010,0.002377861544574588
000000100101011,0.0005984274965871706
000000100101100,0.0003069326806820192
000000100101101,1.0583461736867793e-05
000000100101110,0.0006417649941968699
000000100101111,4.807784426795349e-05
000000100110000,1.726502046817343e-05
000000100110001,5.953216943374421e-07
000000100110010,6.1262042065603344e-06
000000100110011,7.332379456293952e-08
000000100110100,3.1688627768554844e-05
000000100110101,1.0926675476105255e-06
000000100110110,2.8531878578139912e-05
000000100110111,8.827804085030693e-07
000000100111000,2.064538569006894e-05
000000100111001,7.118813448219517e-07
000000100111010,7.325670357223836e-06
000000100111011,8.76800593316308e-08
000000100111100,5.486855861708868e-05
000000100111101,1.8919435017173924e-06
000000100111110,0.00011472457127811273
000000100111111,8.594594783904367e-06
000000101000000,0.008671279857565477
000000101000001,0.001915011450777142
000000101000010,0.009638114986507984
000000101000011,0.002425588250230582
000000101000100,0.0020006096110613885
000000101000101,0.0004418252411003371
000000101000110,0.00033191255824592287
000000101000111,1.0269422076544411e-05
000000101001000,0.018168561367416253
000000101001001,0.00401244148894506
000000101001010,0.02019432961165529
000000101001011,0.0050822311931206605
000000101001100,0.0086404632471406
000000101001101,0.001908205747027852
000000101001110,0.0033289273623426144
000000101001111,0.0002493866956802893
000000101010000,0.00026216610341881776
000000101010001,5.789815324835045e-05
000000101010010,1.7140966675444117e-05
000000101010011,2.0515814960502799e-07
000000101010100,0.0006266487881169972
000000101010101,0.00013839244316543004
000000101010110,0.00010396461220401365
000000101010111,3.2166799876135483e-06
000000101011000,0.0003134963164348114
000000101011001,6.9234189832465e-05
000000101011010,2.0497043068527664e-05
000000101011011,2.4532662060057046e-07
000000101011100,0.0015446050355442246
000000101011101,0.00034111877122896666
000000101011110,0.0005950928578438155
000000101011111,4.4581399738374657e-05
000000101100000,0.0023430567428438234
000000101100001,0.0002172514809791989
000000101100010,0.005551990915035264
000000101100011,0.0013972487304569593
000000101100100,0.0008022192417745955
000000101100101,7.438288418658146e-05
000000101100110,0.00028373404440286133
000000101100111,8.778771959869852e-06
000000101101000,0.004909306459824983
000000101101001,0.0004551977250381156
000000101101010,0.011632848819098795
000000101101011,0.0029275954324900566
000000101101100,0.0030022254561858958
000000101101101,0.00027837052115016226
000000101101110,0.0024658555664185326
000000101101111,0.0001847296455580261
000000101110000,0.0001148191647311473
000000101110001,1.0646192696281208e-05
000000101110010,1.6004060879678988e-05
000000101110011,1.9155066213067514e-07
000000101110100,0.0002512782668256216
000000101110101,2.329887049149937e-05
000000101110110,8.88737083384588e-05
000000101110111,2.749765261244221e-06
000000101111000,0.00013729992066073034
000000101111001,1.2730639662472057e-05
000000101111010,1.9137539400975457e-05
000000101111011,2.2905488621724502e-07
000000101111100,0.0005366902705127996
000000101111101,4.976266855343688e-05
000000101111110,0.00044080656509652575
000000101111111,3.3023037374489495e-05
000000110000000,1.5116327564062753e-05
000000110000001,2.357709437962864e-07
000000110000010,0.00019790656264538062
000000110000011,4.980640235856769e-05
000000110000100,1.0672897892957951e-05
000000110000101,1.6646630595955283e-07
000000110000110,2.0856848642404744e-05
000000110000111,6.453138833534559e-07
000000110001000,3.1672593839538196e-05
000000110001001,4.940007624455952e-07
000000110001010,0.0004146651460337619
000000110001011,0.00010435722207170496
000000110001100,2.7839422361786088e-05
000000110001101,4.342143855486577e-07
000000110001110,0.0001263375680471315
000000110001111,9.464582793836015e-06
000000110010000,2.1832454249716126e-06
000000110010001,3.405230749353617e-08
000000110010010,1.6813817578847756e-06
000000110010011,2.0124254177651403e-08
000000110010100,3.3430602818959098e-06
000000110010101,5.214206125728051e-08
000000110010110,6.532968178018776e-06
000000110010111,2.0213097084142114e-07
000000110011000,2.610708972961099e-06
000000110011001,4.071950120979242e-08
000000110011010,2.0105840562290267e-06
000000110011011,2.4064436528672692e-08
000000110011100,4.976690570483894e-06
000000110011101,7.762196392029679e-08
000000110011110,2.2584627490729606e-05
000000110011111,1.691928062713794e-06
000000110100000,6.774474064084929e-05
000000110100001,2.3359319993338945e-06
000000110100010,0.00040864866553835816
000000110100011,0.0001028430769906573
000000110100100,3.642859644726427e-05
000000110100101,1.2561081986145283e-06
000000110100110,3.279966233302136e-05
000000110100111,1.0148262489554935e-06
000000110101000,0.00014194265412609237
000000110101001,4.8943782898415954e-06
000000110101010,0.0008562240499098501
000000110101011,0.0002154826953126697
000000110101100,0.00011052079272776252
000000110101101,3.8109092142402613e-06
000000110101110,0.00023108772824698796
000000110101111,1.731194426520192e-05
000000110110000,6.216815180330702e-06
000000110110001,2.1436435325169098e-07
000000110110010,2.205933052865902e-06
000000110110011,2.640254495838188e-08
000000110110100,1.1410489927802726e-05
000000110110101,3.93449414645177e-07
000000110110110,1.0273802813898337e-05
000000110110111,3.178729301014861e-07
000000110111000,7.434022299504497e-06
000000110111001,2.5633533184867167e-07
000000110111010,2.6378386731044506e-06
000000110111011,3.157197090324953e-08
000000110111100,1.9757155154399285e-05
000000110111101,6.812539321043195e-07
000000110111110,4.13102004479789e-05
000000110111111,3.0947549364255417e-06
000000111000000,1.8792742447533245e-05
000000111000001,2.9311237167876e-07
000000111000010,0.00024603906237869626
000000111000011,6.191972804214692e-05
000000111000100,1.3268634224890519e-05
000000111000101,2.069522773194886e-07
000000111000110,2.5929405349466437e-05
000000111000111,8.022595141765784e-07
000000111001000,3.937562851487957e-05
000000111001001,6.141458008356362e-07
000000111001010,0.0005155151116139771
000000111001011,0.00012973775466443323
000000111001100,3.4610198284994756e-05
000000111001101,5.398188865680201e-07
000000111001110,0.00015706390111589613
000000111001111,1.1766446980202292e-05
000000111010000,2.714228624470184e-06
000000111010001,4.2334108053572665e-08
000000111010010,2.0903075960744052e-06
000000111010011,2.501863790041165e-08
000000111010100,4.156119970144549e-06
000000111010101,6.482343834762816e-08
000000111010110,8.121839637777756e-06
000000111010111,2.5129088130660665e-07
000000111011000,3.2456548143982977e-06
000000111011001,5.062281798172276e-08
000000111011010,2.499574594272264e-06
000000111011011,2.9917104925901134e-08
000000111011100,6.187062547818632e-06
000000111011101,9.650026238474806e-08
000000111011110,2.807739418903469e-05
000000111011111,2.1034188487635903e-06
000000111100000,0.0004790335507857837
000000111100001,4.4416657285312965e-05
000000111100010,0.0011350941158735006
000000111100011,0.00028566487889206853
000000111100100,0.00016401221740346828
000000111100101,1.5207440979998864e-05
000000111100110,5.8008892522230084e-05
000000111100111,1.7948034405564686e-06
000000111101000,0.0010036984859748657
000000111101001,9.30643200172612e-05
000000111101010,0.0023783140944352876
000000111101011,0.000598541388113293
000000111101100,0.0006137993563018287
000000111101101,5.691233026597667e-05
000000111101110,0.0005041395396479708
000000111101111,3.7767629109850754e-05
000000111110000,2.3474562597516008e-05
000000111110001,2.176594103077253e-06
000000111110010,3.272000191032286e-06
000000111110011,3.916217313817801e-08
000000111110100,5.137336974890257e-05
000000111110101,4.76341031642911e-06
000000111110110,1.8170062763908807e-05
000000111110111,5.621843435692743e-07
000000111111000,2.8070710928190267e-05
000000111111001,2.6027553706985946e-06
000000111111010,3.912633990001143e-06
000000111111011,4.6829841319295034e-08
000000111111100,0.00010972531789558353
000000111111101,1.0173884130862398e-05
000000111111110,9.012207439397395e-05
000000111111111,6.751497973554525e-06
000001000000000,0.00014032554727262228
000001000000001,0.00010410784951854353
000001000000010,0.0001509374738053996
000001000000011,0.00012760879647461654
000001000000100,3.2375455891453156e-05
000001000000101,2.4019425938837913e-05
000001000000110,7.156959190256962e-06
000001000000111,7.438911958489591e-07
000001000001000,0.0002940181102348486
000001000001001,0.0002181327190307573
000001000001010,0.0003162528254792264
000001000001011,0.00026737324683949573
000001000001100,0.00013982684837303769
000001000001101,0.00010373786364639049
000001000001110,6.600944842551047e-05
000001000001111,1.6612447620259207e-05
000001000010000,4.242580396765692e-06
000001000010001,3.147580252501741e-06
000001000010010,3.850339260506601e-07
000001000010011,1.54814280666956e-08
000001000010100,1.0140929088284722e-05
000001000010101,7.523578849475438e-06
000001000010110,2.2417665987308467e-06
000001000010111,2.3300823598580124e-07
000001000011000,5.073246728772633e-06
000001000011001,3.763853533978344e-06
000001000011010,4.6042076357401216e-07
000001000011011,1.8512578890895665e-08
000001000011100,2.4996027171661936e-05
000001000011101,1.854461062812128e-05
000001000011110,1.1800122691949591e-05
000001000011111,2.969710015890482e-06
000001000100000,8.818107253949106e-06
000001000100001,1.0214533735869793e-06
000001000100010,3.891488942472904e-05
000001000100011,3.290026048027581e-05
000001000100100,4.741789067963558e-06
000001000100101,5.492693954408539e-07
000001000100110,4.300658625645366e-06
000001000100111,4.4700856927124777e-07
000001000101000,1.847620252367377e-05
000001000101001,2.1402075134015774e-06
000001000101010,8.153670141352238e-05
000001000101011,6.893450694228814e-05
000001000101100,1.438612348125554e-05
000001000101101,1.6664295340915048e-06
000001000101110,2.7863740065936136e-05
000001000101111,7.0124040329201135e-06
000001000110000,8.092221258734726e-07
000001000110001,9.373697173897588e-08
000001000110010,3.0131222821299403e-07
000001000110011,1.2115149526022498e-08
000001000110100,1.4852654693432895e-06
000001000110101,1.7204705960607577e-07
000001000110110,1.3470906572501132e-06
000001000110111,1.40016011451194e-07
000001000111000,9.676619224629776e-07
000001000111001,1.1208998787679918e-07
000001000111010,3.603069672612708e-07
000001000111011,1.4487207537266957e-08
000001000111100,2.571723081914839e-06
000001000111101,2.978978529408321e-07
000001000111110,4.981037704104939e-06
000001000111111,1.2535664200763176e-06
000001001000000,0.0003072545659745464
000001001000001,0.00022795287629428197
000001001000010,0.00033049026998108557
000001001000011,0.0002794101725409208
000001001000100,7.088877856881364e-05
000001001000101,5.259254950531213e-05
000001001000110,1.567076296825513e-05
000001001000111,1.6288122224017251e-06
000001001001000,0.0006437773349521074
000001001001001,0.0004776199003908616
000001001001010,0.0006924621105668171
000001001001011,0.0005854361697323122
000001001001100,0.0003061626228685191
000001001001101,0.0002271427611671751
000001001001110,0.00014453322876978666
000001001001111,3.6374348666684135e-05
000001001010000,9.289485940060797e-06
000001001010001,6.89189119977984e-06
000001001010010,8.430641043881561e-07
000001001010011,3.389788640594003e-08
000001001010100,2.2204415561951498e-05
000001001010101,1.6473507489550762e-05
000001001010110,4.908536162492957e-06
000001001010111,5.101910935520714e-07
000001001011000,1.1108299607785978e-05
000001001011001,8.241273285238106e-06
000001001011010,1.0081299138122272e-06
000001001011011,4.05348455982929e-08
000001001011100,5.473089988949833e-05
000001001011101,4.0604981775987953e-05
000001001011110,2.5837359245195234e-05
000001001011111,6.502429384650725e-06
000001001100000,9.869767076469018e-05
000001001100001,3.074294030297364e-05
000001001100010,0.00019037736933115172
000001001100011,0.00016095291887336969
000001001100100,3.3792254860063356e-05
000001001100101,1.0525813484926365e-05
000001001100110,1.3396085340546868e-05
000001001100111,1.392383228514166e-06
000001001101000,0.0002067970031603582
000001001101001,6.441436635470431e-05
000001001101010,0.00039888954969461744
000001001101011,0.00033723775865268863
000001001101100,0.00012646414157105115
000001001101101,3.939180656101714e-05
000001001101110,0.00010706093221680247
000001001101111,2.694378109574392e-05
000001001110000,4.83658116805021e-06
000001001110001,1.5065272054327883e-06
000001001110010,7.871463440524137e-07
000001001110011,3.164954742665066e-08
000001001110100,1.0584711499293917e-05
000001001110101,3.2969891915970886e-06
000001001110110,4.196041345473661e-06
000001001110111,4.3613469510422165e-07
000001001111000,5.783548523431597e-06
000001001111001,1.801494256324632e-06
000001001111010,9.412638633963387e-07
000001001111011,3.784629822732326e-08
000001001111100,2.260725429867044e-05
000001001111101,7.041842668964136e-06
000001001111110,1.913865614402758e-05
000001001111111,4.816582024217263e-06
000001010000000,7.375078432245284e-07
000001010000001,3.8642853608762334e-08
000001010000010,6.786201805151735e-06
000001010000011,5.737336283405477e-06
000001010000100,5.207181355810394e-07
000001010000101,2.728382466647174e-08
000001010000110,9.847254140282697e-07
000001010000111,1.0235192717342437e-07
000001010001000,1.5452686026371245e-06
000001010001001,8.096671641733824e-08
000001010001010,1.4218838046265792e-05
000001010001011,1.2021195032658325e-05
000001010001100,1.3582526745100064e-06
000001010001101,7.116773027838961e-08
000001010001110,5.485243334334797e-06
000001010001111,1.380458703254315e-06
000001010010000,1.0651797652417878e-07
000001010010001,5.581172608997315e-09
000001010010010,8.269735497919255e-08
000001010010011,3.3250918056709405e-09
000001010010100,1.6310397931122797e-07
000001010010101,8.546082937875339e-09
000001010010110,3.0844447808158036e-07
000001010010111,3.2059583623932436e-08
000001010011000,1.27373420281849e-07
000001010011001,6.6739255437319655e-09
000001010011010,9.888889458551569e-08
000001010011011,3.976120555982578e-09
000001010011100,2.4280687974500073e-07
000001010011101,1.2722238543475286e-08
000001010011110,9.805648416134107e-07
000001010011111,2.4677652151498917e-07
000001010100000,3.175237651133517e-06
000001010100001,3.6780650510212606e-07
000001010100010,1.4012533362617033e-05
000001010100011,1.1846776502098865e-05
000001010100100,1.7074307159950192e-06
000001010100101,1.9778177048573348e-07
000001010100110,1.5485877864215988e-06
000001010100111,1.6095953458648898e-07
000001010101000,6.652939481640334e-06
000001010101001,7.706492200747674e-07
000001010101010,2.9359861115490794e-05
000001010101011,2.4822043506836823e-05
000001010101100,5.180177516108291e-06
000001010101101,6.000505150624663e-07
000001010101110,1.0033218468638571e-05
000001010101111,2.5250372522194967e-06
000001010110000,2.913859503186516e-07
000001010110001,3.3752953258256256e-08
000001010110010,1.0849697154005098e-07
000001010110011,4.362441714111752e-09
000001010110100,5.348166794042179e-07
000001010110101,6.195097039485127e-08
000001010110110,4.850624801002722e-07
000001010110111,5.041718120657582e-08
000001010111000,3.4843719647395676e-07
000001010111001,4.0361535596215416e-08
000001010111010,1.2973988810369275e-07
000001010111011,5.216576018795247e-09
000001010111100,9.260300110693403e-07
000001010111101,1.0726751802955838e-07
000001010111110,1.7935797336448379e-06
000001010111111,4.5138612863212857e-07
000001011000000,9.168758014813253e-07
000001011000001,4.804111264654429e-08
000001011000010,8.436661760650923e-06
000001011000011,7.132703538738898e-06
000001011000100,6.473610583167397e-07
000001011000101,3.3919474671852875e-08
000001011000110,1.2242187137680754e-06
000001011000111,1.2724475559471664e-07
000001011001000,1.9210906047483235e-06
000001011001001,1.0065848613064511e-07
000001011001010,1.7676976115675195e-05
000001011001011,1.494484829088982e-05
000001011001100,1.6885908685534879e-06
000001011001101,8.847630616823127e-08
000001011001110,6.8192995161912994e-06
000001011001111,1.7161975856748091e-06
000001011010000,1.3242402232736994e-07
000001011010001,6.938559577490661e-09
000001011010010,1.028100301895353e-07
000001011010011,4.133781413081704e-09
000001011010100,2.0277220524453123e-07
000001011010101,1.0624560423562595e-08
000001011010110,3.834607057425425e-07
000001011010111,3.985673738984449e-08
000001011011000,1.5835168111260826e-07
000001011011001,8.297078991298275e-09
000001011011010,1.2293948506944026e-07
000001011011011,4.9431456967475566e-09
000001011011100,3.0185950497559834e-07
000001011011101,1.581639133515531e-08
000001011011110,1.2190462560070625e-06
000001011011111,3.0679459619244367e-07
000001011100000,2.0178553432432676e-05
000001011100001,6.285336409332728e-06
000001011100010,3.8922295628773385e-05
000001011100011,3.290652199215034e-05
000001011100100,6.908763043880448e-06
000001011100101,2.1519827993893568e-06
000001011100110,2.7388044898660336e-06
000001011100111,2.846701361573354e-07
000001011101000,4.227925892888558e-05
000001011101001,1.316939623026751e-05
000001011101010,8.155221931571093e-05
000001011101011,6.894762641999085e-05
000001011101100,2.5855356243028314e-05
000001011101101,8.053580873115262e-06
000001011101110,2.1888406530011817e-05
000001011101111,5.508605444281122e-06
000001011110000,9.88829936650483e-07
000001011110001,3.080066578745915e-07
000001011110010,1.6093059177125076e-07
000001011110011,6.470690533149455e-09
000001011110100,2.164024387815626e-06
000001011110101,6.740632484368204e-07
000001011110110,8.578727728661688e-07
000001011110111,8.91669193478752e-08
000001011111000,1.182435634042168e-06
000001011111001,3.683121174777732e-07
000001011111010,1.9243962916656834e-07
000001011111011,7.737604596774718e-09
000001011111100,4.622010684668731e-06
000001011111101,1.4396915090048139e-06
000001011111110,3.912862306020893e-06
000001011111111,9.847411492524685e-07
000001100000000,6.2106784347503865e-06
000001100000001,3.0598117438060837e-05
000001100000010,6.3417219657783815e-06
000001100000011,3.560407160607847e-05
000001100000100,1.4329076182373117e-06
000001100000101,7.0594985783512794e-06
000001100000110,7.039158459244761e-07
000001100000111,4.85859335787949e-07
000001100001000,1.3012968573099602e-05
000001100001001,6.411092520740038e-05
000001100001010,1.3287538472167937e-05
000001100001011,7.459968661264427e-05
000001100001100,6.188606484479874e-06
000001100001101,3.0489375674409806e-05
000001100001110,4.657735227821038e-06
000001100001111,7.784150971435344e-06
000001100010000,1.8777266926810135e-07
000001100010001,9.250986420059983e-07
000001100010010,4.760269929270441e-08
000001100010011,1.2710204374169896e-08
000001100010100,4.488281059369915e-07
000001100010101,2.211239116506348e-06
000001100010110,2.2048680029628656e-07
000001100010111,1.5218519509426916e-07
000001100011000,2.2453718987706706e-07
000001100011001,1.1062262162260525e-06
000001100011010,5.692296100070759e-08
000001100011011,1.5198769789358982e-08
000001100011100,1.106300954649927e-06
000001100011101,5.4504072120065855e-06
000001100011110,8.326360614409117e-07
000001100011111,1.3915271026578846e-06
000001100100000,8.374989398142132e-07
000001100100001,6.442232117891552e-07
000001100100010,1.6350307371568879e-06
000001100100011,9.179486542931081e-06
000001100100100,4.503509883556498e-07
000001100100101,3.464202118455905e-07
000001100100110,4.2298714775749074e-07
000001100100111,2.9195571579495746e-07
000001100101000,1.7547756655420215e-06
000001100101001,1.34981330898844e-06
000001100101010,3.4258098889207068e-06
000001100101011,1.92333850730357e-05
000001100101100,1.3663207779869232e-06
000001100101101,1.0510049841069121e-06
000001100101110,1.9661113186003053e-06
000001100101111,3.285825960912827e-06
000001100110000,7.685579829954159e-08
000001100110001,5.911922615225489e-08
000001100110010,3.7251978130754876e-08
